 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,834861,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13926.86926,8.384629298,139143.5,330230.7034,813010,2,21031,10515.5,14868.33429,21029,2,834843,278281,463206.4629,813010,481,0,0,0,0,72,92,3.593412556,4.791216741,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,12037691,5,0,30,0,6,6,6,0,0,0,0,0,2.492172295,0.415362049,3009422.75,6016177.631,12000000,3,12000000,3009422.75,6016177.631,12000000,3,0,0,0,0,0,0,0,0,0,100,0,0.415362049,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4002,0,4002,4002,12000000,0,12000000,12000000,DDoS
80,828797,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,14028.767,10.85911267,103599.625,286398.1879,812284,44,16031,8015.5,9897.373616,15014,1017,828753,165750.6,361490.2459,812284,46,0,0,0,0,72,132,3.619704222,7.239408444,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,12042677,4,0,24,0,6,6,6,0,0,0,0,0,1.992912373,0.332152062,4014225.667,6952840.21,12000000,0,12000000,4014225.667,6952840.21,12000000,0,0,0,0,0,0,0,0,0,0,80,0,0.332152062,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3,0,3,3,12000000,0,12000000,12000000,DDoS
80,828253,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,14037.98115,8.45152387,138042.1667,330565.5426,812716,117,15023,7511.5,9202.994757,14019,1004,828136,276045.3333,464831.458,812716,178,0,0,0,0,72,92,3.622081659,4.829442211,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,12039688,5,0,30,0,6,6,6,0,0,0,0,0,2.491758923,0.415293154,3009922,6019177.352,12000000,1,12000000,3009922,6019177.352,12000000,1,0,0,0,0,0,0,0,0,0,100,0,0.415293154,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1000,0,1000,1000,12000000,0,12000000,12000000,DDoS
80,827632,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,14048.51432,8.457865331,137938.6667,330753.1885,812993,8,14032,7016,9910.808645,14024,8,827499,275833,465248.0492,812993,175,0,0,0,0,72,92,3.624799428,4.833065904,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,12035686,4,0,24,0,6,6,6,0,0,0,0,0,1.994069968,0.332344995,4011895.333,6947935.349,12000000,1,12000000,4011895.333,6947935.349,12000000,1,0,0,0,0,0,0,0,0,0,80,0,0.332344995,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1006,0,1006,1006,12000000,0,12000000,12000000,DDoS
80,821857,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,14147.22999,9.734053491,117408.1429,306725.4358,812965,6,8028,4014,5668.167958,8022,6,821791,205447.75,405029.5608,812965,192,0,0,0,0,72,112,3.650270059,6.083783432,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,12043698,5,0,30,0,6,6,6,0,0,0,0,0,2.490929281,0.41515488,3010924.5,6019832.502,12000000,1,12000000,3010924.5,6019832.502,12000000,1,0,0,0,0,0,0,0,0,0,100,0,0.41515488,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3025,0,3025,3025,12000000,0,12000000,12000000,DDoS
80,815859,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,14258.59125,8.579913931,135976.5,332463.3745,814614,4,1164,582,753.7758287,1115,49,815816,271938.6667,469971.0039,814614,4,0,0,0,0,72,92,3.677105971,4.902807961,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,855517,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13597.62576,10.5199546,106939.625,302074.2629,854535,2,831,415.5,563.5641046,814,17,855487,171097.4,382053.3979,854535,2,0,0,0,0,72,132,3.506651534,7.013303067,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,12018368,4,0,24,0,6,6,6,0,0,0,0,0,1.996943345,0.332823891,4006122.667,6938215.647,12000000,3,12000000,4006122.667,6938215.647,12000000,3,0,0,0,0,0,0,0,0,0,80,0,0.332823891,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,684,0,684,684,12000000,0,12000000,12000000,DDoS
80,848888,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13703.81016,9.424093638,121269.7143,320364.11,847787,3,831,415.5,583.3630945,828,3,848790,212197.5,423726.4707,847787,4,0,0,0,0,72,112,3.534035114,5.890058524,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,12008696,4,0,24,0,6,6,6,0,0,0,0,0,1.998551716,0.333091953,4002898.667,6933220.404,12000000,1,12000000,4002898.667,6933220.404,12000000,1,0,0,0,0,0,0,0,0,0,80,0,0.333091953,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,12000000,0,12000000,12000000,DDoS
80,509766,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,22820.2744,17.65515943,63720.75,179763.4533,508612,3,1033,516.5,661.1448404,984,49,509666,101933.2,227340.7437,508612,3,0,0,0,0,72,132,5.885053142,11.77010628,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11946204,4,0,24,0,6,6,6,0,0,0,0,0,2.009006376,0.334834396,3982068,6896593.303,11900000,246,11900000,3982068,6896593.303,11900000,246,0,0,0,0,0,0,0,0,0,80,0,0.334834396,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,636,0,636,636,11900000,0,11900000,11900000,DDoS
80,187450,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,62059.21579,42.67804748,26778.57143,70417.69157,186470,3,844,422,578.413347,831,13,187295,46823.75,93098.12731,186470,3,0,0,0,0,72,112,16.0042678,26.67377967,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11952349,5,0,30,0,6,6,6,0,0,0,0,0,2.509966869,0.418327812,2988087.25,5975391.167,12000000,273,12000000,2988087.25,5975391.167,12000000,273,0,0,0,0,0,0,0,0,0,100,0,0.418327812,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1175,0,1175,1175,12000000,0,12000000,12000000,DDoS
80,714427,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,16274.58089,9.798061943,119071.1667,280486.5047,691320,49,22871,11435.5,15811.61473,22616,255,714341,238113.6667,392651.5084,691320,187,0,0,0,0,72,92,4.199169404,5.598892539,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11328682,4,0,24,0,6,6,6,0,0,0,0,0,2.118516523,0.353086087,3776227.333,6539761.988,11300000,4,11300000,3776227.333,6539761.988,11300000,4,0,0,0,0,0,0,0,0,0,80,0,0.353086087,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,988,0,988,988,11300000,0,11300000,11300000,DDoS
80,701873,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2634.749552,16565.67499,11.39807344,100267.5714,260040.7972,689906,46,11820,5910,7957.779715,11537,283,701826,175456.5,343011.2339,689906,46,0,0,0,0,72,112,4.27427754,7.1237959,0,5840,1291.888889,2226.654017,4957988.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11336671,4,0,24,0,6,6,6,0,0,0,0,0,2.117023595,0.352837266,3778890.333,6545226.589,11300000,1,11300000,3778890.333,6545226.589,11300000,1,0,0,0,0,0,0,0,0,0,80,0,0.352837266,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,11300000,0,11300000,11300000,DDoS
80,700431,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,16599.77928,12.8492314,87553.875,243527.6121,690198,9,9821,4910.5,6629.126074,9598,223,700422,140084.4,307551.918,690198,46,0,0,0,0,72,132,4.283077134,8.566154268,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11335601,5,0,30,0,6,6,6,0,0,0,0,0,2.646529284,0.441088214,2833900.25,5666423.855,11300000,0,11300000,2833900.25,5666423.855,11300000,0,0,0,0,0,0,0,0,0,0,100,0,0.441088214,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2065,0,2065,2065,11300000,0,11300000,11300000,DDoS
80,699396,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,16624.34443,10.00863602,116566,281088.7284,690294,14,8841,4420.5,5955.960418,8632,209,699382,233127.3333,395941.9424,690294,185,0,0,0,0,72,92,4.289415438,5.719220585,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11334654,5,0,30,0,6,6,6,0,0,0,0,0,2.646750399,0.441125067,2833663.5,5666657.686,11300000,5,11300000,2833663.5,5666657.686,11300000,5,0,0,0,0,0,0,0,0,0,100,0,0.441125067,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1004,0,1004,1004,11300000,0,11300000,11300000,DDoS
80,699015,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,16633.40558,11.44467572,99859.28571,260496.5141,690576,32,7973,3986.5,5210.669871,7671,302,698983,174745.75,343906.556,690576,191,0,0,0,0,72,112,4.291753396,7.152922326,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11328660,5,0,30,0,6,6,6,0,0,0,0,0,2.648150796,0.441358466,2832165,5663012.019,11300000,1,11300000,2832165,5663012.019,11300000,1,0,0,0,0,0,0,0,0,0,100,0,0.441358466,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1977,0,1977,1977,11300000,0,11300000,11300000,DDoS
80,697617,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,16666.73834,10.03415914,116269.5,281322.1155,690492,45,6894,3447,4459.015362,6600,294,697568,232522.6667,396627.2414,690492,186,0,0,0,0,72,92,4.300353919,5.733805226,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11327971,5,0,30,0,6,6,6,0,0,0,0,0,2.648311864,0.441385311,2831992.75,5662662.853,11300000,1,11300000,2831992.75,5662662.853,11300000,1,0,0,0,0,0,0,0,0,0,100,0,0.441385311,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1984,0,1984,1984,11300000,0,11300000,11300000,DDoS
80,696206,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,16700.5168,11.49085185,99458,260579.2359,690384,35,4979,2489.5,3130.36172,4703,276,696171,174042.75,344234.4835,690384,45,0,0,0,0,72,112,4.309069442,7.181782403,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11326939,5,0,30,0,6,6,6,0,0,0,0,0,2.648553153,0.441425525,2831734.75,5660822.969,11300000,2,11300000,2831734.75,5660822.969,11300000,2,0,0,0,0,0,0,0,0,0,100,0,0.441425525,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3970,0,3970,3970,11300000,0,11300000,11300000,DDoS
80,694013,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,16753.28848,11.52716159,99144.71429,260783.489,690542,30,3024,1512,1774.838021,2767,257,693983,173495.75,344700.1486,690542,188,0,0,0,0,72,112,4.322685598,7.204475997,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11325812,4,0,24,0,6,6,6,0,0,0,0,0,2.119053362,0.35317556,3775270.667,6537248.475,11300000,966,11300000,3775270.667,6537248.475,11300000,966,0,0,0,0,0,0,0,0,0,80,0,0.35317556,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1977,0,1977,1977,11300000,0,11300000,11300000,DDoS
80,693055,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,16785.10364,11.54309543,99007.85714,260882.6196,690632,12,2037,1018.5,1352.695272,1975,62,693004,173251,344921.7232,690632,185,0,0,0,0,72,112,4.328660784,7.214434641,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11323482,5,0,30,0,6,6,6,0,0,0,0,0,2.649361742,0.44156029,2830870.5,5661076.353,11300000,1,11300000,2830870.5,5661076.353,11300000,1,0,0,0,0,0,0,0,0,0,100,0,0.44156029,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,997,0,997,997,11300000,0,11300000,11300000,DDoS
80,690910,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16837.21469,10.13156562,115151.6667,281746.4409,690264,3,597,298.5,417.9001077,594,3,690891,230297,398343.2271,690264,4,0,0,0,0,72,92,4.34209955,5.789466066,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11323386,4,0,24,0,6,6,6,0,0,0,0,0,2.119507363,0.353251227,3774462,6537558.223,11300000,1,11300000,3774462,6537558.223,11300000,1,0,0,0,0,0,0,0,0,0,80,0,0.353251227,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2,0,2,2,11300000,0,11300000,11300000,DDoS
80,691234,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16829.32263,10.12681668,115205.6667,281873.3013,690577,4,563,281.5,392.4442636,559,4,691189,230396.3333,398528.2286,690577,52,0,0,0,0,72,92,4.340064291,5.786752388,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11321329,5,0,30,0,6,6,6,0,0,0,0,0,2.649865577,0.441644263,2830332.25,5659322.52,11300000,3,11300000,2830332.25,5659322.52,11300000,3,0,0,0,0,0,0,0,0,0,100,0,0.441644263,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2013,0,2013,2013,11300000,0,11300000,11300000,DDoS
80,684914,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,16984.61413,11.68029855,97844.85714,258413.3477,683871,2,860,430,537.4011537,810,50,684795,171198.75,341781.6628,683871,2,0,0,0,0,72,112,4.380111956,7.300186593,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,668691,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17396.675,10.46821327,111448.5,272361.7704,667404,6,1268,634,704.2783541,1132,136,668635,222878.3333,384971.0025,667404,6,0,0,0,0,72,92,4.486377116,5.981836155,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,662037,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17571.52546,13.59440635,82754.625,233562.4908,660792,2,825,412.5,577.7062402,821,4,661951,132390.2,295385.741,660792,2,0,0,0,0,72,132,4.531468785,9.06293757,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,606238,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,19188.83343,11.5466203,101039.6667,245935.074,603050,1,2093,1046.5,1478.560279,2092,1,606161,202053.6667,347273.4462,603050,1006,0,0,0,0,72,92,4.948551559,6.598068745,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,603306,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,19282.08902,13.26026925,86186.57143,227590.9691,602314,1,822,411,579.8275606,821,1,603285,150821.25,301018.6786,602349,3,0,0,0,0,72,112,4.972600969,8.287668281,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,129902,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,89552.12391,69.28299795,16237.75,45470.31432,128769,2,951,475.5,668.2159082,948,3,129779,25955.8,57475.57912,128769,2,0,0,0,0,72,132,23.09433265,46.1886653,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,338696,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,34328.71956,20.66750124,56449.33333,117623.803,293834,146,44558,22279,31279.57557,44397,161,338542,112847.3333,158302.8507,293834,158,0,0,0,0,72,92,8.857500531,11.81000071,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10992356,4,0,24,0,6,6,6,0,0,0,0,0,2.183335401,0.363889234,3664118.667,6345768.526,11000000,357,11000000,3664118.667,6345768.526,11000000,357,0,0,0,0,0,0,0,0,0,80,0,0.363889234,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,775,0,775,775,11000000,0,11000000,11000000,DDoS
80,341869,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,34010.10329,23.40077632,48838.42857,110917.7917,297708,33,43631,21815.5,30557.61955,43423,208,341836,85459,142982.3234,297708,181,0,0,0,0,72,112,8.77529112,14.6254852,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10988474,5,0,30,0,6,6,6,0,0,0,0,0,2.730133411,0.455022235,2747118.5,5493157.009,11000000,310,11000000,2747118.5,5493157.009,11000000,310,0,0,0,0,0,0,0,0,0,100,0,0.455022235,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1620,0,1620,1620,11000000,0,11000000,11000000,DDoS
80,334898,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,34718.03355,20.90188654,55816.33333,116990.2888,292140,20,42542,21271,29620.70306,42216,326,334878,111626,157762.2486,292140,157,0,0,0,0,72,92,8.957951376,11.94393517,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10993902,4,0,24,0,6,6,6,0,0,0,0,0,2.183028373,0.363838062,3664634,6346628.203,11000000,237,11000000,3664634,6346628.203,11000000,237,0,0,0,0,0,0,0,0,0,80,0,0.363838062,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,813,0,813,813,11000000,0,11000000,11000000,DDoS
80,337469,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,34453.53499,26.66911627,42183.625,103333.4882,295427,11,41592,20796,28967.3364,41279,313,337458,67491.6,128691.6265,295427,19,0,0,0,0,72,132,8.889705425,17.77941085,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10987626,4,0,24,0,6,6,6,0,0,0,0,0,2.184275293,0.364045882,3662542,6343124.262,11000000,273,11000000,3662542,6343124.262,11000000,273,0,0,0,0,0,0,0,0,0,80,0,0.364045882,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,675,0,675,675,11000000,0,11000000,11000000,DDoS
80,340368,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,34160.08555,20.56597565,56728,119942.4056,299345,60,40679,20339.5,28447.61291,40455,224,340308,113436,162274.6997,299345,197,0,0,0,0,72,92,8.813989564,11.75198609,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10981274,4,0,24,0,6,6,6,0,0,0,0,0,2.185538764,0.364256461,3660424.667,6339436.149,11000000,253,11000000,3660424.667,6339436.149,11000000,253,0,0,0,0,0,0,0,0,0,80,0,0.364256461,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,699,0,699,699,11000000,0,11000000,11000000,DDoS
80,363806,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,31959.34097,24.73845951,45475.75,113165.1683,323465,10,39763,19881.5,27737.67771,39495,268,363796,72759.2,141200.8078,323465,66,0,0,0,0,72,132,8.24615317,16.49230634,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
